,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SUBJECT,PHASE,TRIAL,TRIAL_ABS,DIRECTION,ROT,SIG_MP,HA_INIT,HA_MID,HA_END,GROUP
893,893,893,893,4,ADAPTATION,154,164,CCW,-31,1,28.31660091,30.19013485,27.49540356,2
894,894,894,894,4,ADAPTATION,155,165,CCW,-28,1,27.43834721,30.5895691,25.71642525,2
895,895,895,895,4,ADAPTATION,156,166,CCW,-33,1,28.28347142,30.21171796,32.04805317,2
896,896,896,896,4,ADAPTATION,157,167,CCW,-31,1,26.83046183,32.74703361,32.23373804,2
897,897,897,897,4,ADAPTATION,158,168,CCW,-32,1,29.74342815,31.82334384,27.99341888,2
898,898,898,898,4,ADAPTATION,159,169,CCW,-29,1,28.98160088,30.73081769,28.92575671,2
899,899,899,899,4,ADAPTATION,160,170,CCW,-31,1,28.61383011,30.37044372,32.09282519,2
900,900,900,900,4,ADAPTATION,161,171,CCW,-28,1,26.05271726,31.10913347,25.53310169,2
901,901,901,901,4,ADAPTATION,162,172,CCW,-36,1,26.38869146,33.54747292,37.447993200000006,2
902,902,902,902,4,ADAPTATION,163,173,CCW,-29,1,28.22259533,30.99810635,28.64136645,2
903,903,903,903,4,ADAPTATION,164,174,CCW,-33,1,28.12153146,31.86073425,28.97639086,2
904,904,904,904,4,ADAPTATION,165,175,CCW,-22,1,31.03942025,30.89601423,20.55427806,2
905,905,905,905,4,ADAPTATION,166,176,CCW,-34,1,29.08500779,31.72769389,32.92897275,2
906,906,906,906,4,ADAPTATION,167,177,CCW,-29,1,31.82281175,31.01287046,29.52252442,2
907,907,907,907,4,ADAPTATION,168,178,CCW,-33,1,29.47734135,30.35096374,29.94781898,2
908,908,908,908,4,ADAPTATION,169,179,CCW,-28,1,27.81116807,31.60959374,26.873078600000003,2
909,909,909,909,4,ADAPTATION,170,180,CCW,-33,1,30.61257915,31.28944462,30.32273628,2
910,910,910,910,4,ADAPTATION,171,181,CCW,-28,1,29.03855255,32.24473361,24.81814177,2
911,911,911,911,4,ADAPTATION,172,182,CCW,-28,1,29.07839417,33.30254562,27.89663406,2
912,912,912,912,4,ADAPTATION,173,183,CCW,-26,1,30.56081562,31.80287352,25.58137907,2
913,913,913,913,4,ADAPTATION,174,184,CCW,-24,1,28.46363916,30.28998584,25.61014591,2
914,914,914,914,4,ADAPTATION,175,185,CCW,-32,1,30.38443869,29.82666685,34.93901058,2
915,915,915,915,4,ADAPTATION,176,186,CCW,-34,1,28.07523846,32.27369615,34.72352757,2
916,916,916,916,4,ADAPTATION,177,187,CCW,-31,1,29.60353596,32.41290252,28.74936248,2
917,917,917,917,4,ADAPTATION,178,188,CCW,-27,1,29.57903114,32.73206268,25.35043633,2
918,918,918,918,4,ADAPTATION,179,189,CCW,-25,1,27.38752236,32.66420899,24.15632138,2
919,919,919,919,4,ADAPTATION,180,190,CCW,-26,1,30.74920514,31.08928568,21.23463825,2
920,920,920,920,5,ADAPTATION,1,11,CCW,-25,1,1.530521162,2.810271999,1.659059605,2
921,921,921,921,5,ADAPTATION,2,12,CCW,-34,1,2.642510543,4.747861935,11.43350054,2
922,922,922,922,5,ADAPTATION,3,13,CCW,-38,1,5.180120927,6.719943203,24.05441623,2
923,923,923,923,5,ADAPTATION,4,14,CCW,-31,1,7.241665514,6.013857931,11.13918206,2
924,924,924,924,5,ADAPTATION,5,15,CCW,-30,1,10.914420800000002,10.43899598,13.91357602,2
925,925,925,925,5,ADAPTATION,6,16,CCW,-34,1,6.608427752000001,8.927884157000001,22.31882769,2
926,926,926,926,5,ADAPTATION,7,17,CCW,-23,1,10.32721866,9.405144436,9.605109909,2
927,927,927,927,5,ADAPTATION,8,18,CCW,-29,1,8.872680599999997,9.675944337,16.50509798,2
928,928,928,928,5,ADAPTATION,9,19,CCW,-22,1,7.582632573,11.4612978,11.18928054,2
929,929,929,929,5,ADAPTATION,10,20,CCW,-32,1,10.46097546,11.9568688,19.17905721,2
930,930,930,930,5,ADAPTATION,11,21,CCW,-30,1,13.33086175,13.57014826,15.07803929,2
931,931,931,931,5,ADAPTATION,12,22,CCW,-31,1,12.24412588,11.3400105,15.42715412,2
932,932,932,932,5,ADAPTATION,13,23,CCW,-28,1,12.60118286,14.83204839,16.15695717,2
933,933,933,933,5,ADAPTATION,14,24,CCW,-23,1,11.70756269,12.85167505,12.20278157,2
934,934,934,934,5,ADAPTATION,15,25,CCW,-34,1,14.68535299,14.34765946,24.21620774,2
935,935,935,935,5,ADAPTATION,16,26,CCW,-27,1,11.20815312,13.56574213,13.19194412,2
936,936,936,936,5,ADAPTATION,17,27,CCW,-31,1,13.59456567,14.03316014,16.58111859,2
937,937,937,937,5,ADAPTATION,18,28,CCW,-34,1,14.18017168,16.35020047,21.10060706,2
938,938,938,938,5,ADAPTATION,19,29,CCW,-32,1,16.61681273,13.89539627,20.81372622,2
939,939,939,939,5,ADAPTATION,20,30,CCW,-27,1,13.30395145,14.69079887,18.72416242,2
940,940,940,940,5,ADAPTATION,21,31,CCW,-29,1,14.10282233,18.66024663,11.45057618,2
941,941,941,941,5,ADAPTATION,22,32,CCW,-29,1,14.55617437,16.54149691,20.9835085,2
942,942,942,942,5,ADAPTATION,23,33,CCW,-34,1,13.28705116,14.57349045,28.30611593,2
943,943,943,943,5,ADAPTATION,24,34,CCW,-35,1,14.58435085,18.23877265,21.02470395,2
944,944,944,944,5,ADAPTATION,25,35,CCW,-26,1,14.43652904,16.83707859,15.66434386,2
945,945,945,945,5,ADAPTATION,26,36,CCW,-26,1,12.37041036,16.7951032,10.41663894,2
946,946,946,946,5,ADAPTATION,27,37,CCW,-31,1,15.55888095,17.12895922,24.24902368,2
947,947,947,947,5,ADAPTATION,28,38,CCW,-30,1,16.28587307,17.2076329,17.79899921,2
948,948,948,948,5,ADAPTATION,29,39,CCW,-31,1,18.08512629,19.4863766,23.62133964,2
949,949,949,949,5,ADAPTATION,30,40,CCW,-26,1,16.53685346,19.30582627,16.7161351,2
950,950,950,950,5,ADAPTATION,31,41,CCW,-25,1,15.26643657,18.42203695,16.48375391,2
951,951,951,951,5,ADAPTATION,32,42,CCW,-30,1,16.35915483,19.88472238,19.32915023,2
952,952,952,952,5,ADAPTATION,33,43,CCW,-35,1,16.98042416,19.04131882,28.45324944,2
953,953,953,953,5,ADAPTATION,34,44,CCW,-33,1,16.47096333,18.16842768,24.37257502,2
954,954,954,954,5,ADAPTATION,35,45,CCW,-30,1,17.25958863,20.50573311,21.86226153,2
955,955,955,955,5,ADAPTATION,36,46,CCW,-28,1,16.15190984,18.67038649,18.49035362,2
956,956,956,956,5,ADAPTATION,37,47,CCW,-25,1,20.4706997,19.21231201,14.56678845,2
957,957,957,957,5,ADAPTATION,38,48,CCW,-34,1,16.47317541,19.67444138,24.91825742,2
958,958,958,958,5,ADAPTATION,39,49,CCW,-33,1,16.0405862,20.99540639,25.89379833,2
959,959,959,959,5,ADAPTATION,40,50,CCW,-29,1,17.65787381,19.00820696,22.45146264,2
960,960,960,960,5,ADAPTATION,41,51,CCW,-32,1,18.68010911,18.18955606,25.68583904,2
961,961,961,961,5,ADAPTATION,42,52,CCW,-31,1,18.0221355,20.87080619,21.35631233,2
962,962,962,962,5,ADAPTATION,43,53,CCW,-34,1,18.64025372,20.35251406,28.20796863,2
963,963,963,963,5,ADAPTATION,44,54,CCW,-37,1,19.04277542,21.70891861,25.11664934,2
964,964,964,964,5,ADAPTATION,45,55,CCW,-23,1,14.78722172,22.22150707,15.84454681,2
965,965,965,965,5,ADAPTATION,46,56,CCW,-29,1,17.68878321,20.02310891,17.79855945,2
966,966,966,966,5,ADAPTATION,47,57,CCW,-30,1,17.58352569,21.15962703,19.89530449,2
967,967,967,967,5,ADAPTATION,48,58,CCW,-25,1,20.65827332,22.52827576,19.2050607,2
968,968,968,968,5,ADAPTATION,49,59,CCW,-29,1,21.52758155,20.29294544,23.91475403,2
969,969,969,969,5,ADAPTATION,50,60,CCW,-33,1,21.00764255,20.54533343,27.6987841,2
970,970,970,970,5,ADAPTATION,51,61,CCW,-27,1,18.95199609,22.71295751,15.95399519,2
971,971,971,971,5,ADAPTATION,52,62,CCW,-22,1,18.4899216,23.45671679,19.48514201,2
972,972,972,972,5,ADAPTATION,53,63,CCW,-26,1,21.75994181,22.45104062,19.17953997,2
973,973,973,973,5,ADAPTATION,54,64,CCW,-31,1,19.60386633,23.07626079,28.78656086,2
974,974,974,974,5,ADAPTATION,55,65,CCW,-27,1,21.17332373,22.63963514,19.91667075,2
975,975,975,975,5,ADAPTATION,56,66,CCW,-34,1,19.52102138,23.0420055,28.93785165,2
976,976,976,976,5,ADAPTATION,57,67,CCW,-28,1,19.56325632,22.84809822,24.3440536,2
977,977,977,977,5,ADAPTATION,58,68,CCW,-31,1,18.19094238,20.37219573,26.59830888,2
978,978,978,978,5,ADAPTATION,59,69,CCW,-28,1,20.69091473,23.90719054,18.78312773,2
979,979,979,979,5,ADAPTATION,60,70,CCW,-33,1,20.39125364,23.89303085,27.61492883,2
980,980,980,980,5,ADAPTATION,61,71,CCW,-23,1,20.12635563,24.35579762,20.16412691,2
981,981,981,981,5,ADAPTATION,62,72,CCW,-37,1,22.01367344,24.23862111,34.32153172,2
982,982,982,982,5,ADAPTATION,63,73,CCW,-29,1,19.25276027,23.85782218,23.21655656,2
983,983,983,983,5,ADAPTATION,64,74,CCW,-29,1,21.3741203,22.19778833,25.50098666,2
984,984,984,984,5,ADAPTATION,65,75,CCW,-24,1,22.26786809,21.502703600000004,21.18981797,2
985,985,985,985,5,ADAPTATION,66,76,CCW,-30,1,21.11997099,22.58703021,21.25695744,2
986,986,986,986,5,ADAPTATION,67,77,CCW,-30,1,20.02852077,24.99824329,26.61213673,2
987,987,987,987,5,ADAPTATION,68,78,CCW,-25,1,20.90838842,24.42320039,23.19039539,2
988,988,988,988,5,ADAPTATION,69,79,CCW,-32,1,21.01118199,23.577859,26.67066076,2
989,989,989,989,5,ADAPTATION,70,80,CCW,-38,1,20.74319415,24.99133084,36.63773887,2
990,990,990,990,5,ADAPTATION,71,81,CCW,-35,1,21.14005955,22.4781114,30.60670024,2
991,991,991,991,5,ADAPTATION,72,82,CCW,-30,1,24.35318994,24.22856371,27.93813664,2
992,992,992,992,5,ADAPTATION,73,83,CCW,-32,1,22.34501432,24.24752062,24.24552939,2
993,993,993,993,5,ADAPTATION,74,84,CCW,-31,1,21.3570522,24.34468805,27.55818848,2
994,994,994,994,5,ADAPTATION,75,85,CCW,-32,1,23.12958609,22.75671564,28.94923292,2
995,995,995,995,5,ADAPTATION,76,86,CCW,-22,1,24.52816562,24.83624461,20.07422039,2
996,996,996,996,5,ADAPTATION,77,87,CCW,-26,1,22.50628095,24.83942114,23.6838925,2
997,997,997,997,5,ADAPTATION,78,88,CCW,-29,1,24.01346232,25.29126696,22.17822361,2
998,998,998,998,5,ADAPTATION,79,89,CCW,-33,1,23.32523549,24.8586241,29.20118077,2
999,999,999,999,5,ADAPTATION,80,90,CCW,-31,1,20.55146753,26.02929198,24.42869893,2
1000,1000,1000,1000,5,ADAPTATION,81,91,CCW,-30,1,23.98258721,25.41934132,25.23819788,2
1001,1001,1001,1001,5,ADAPTATION,82,92,CCW,-21,1,23.39457128,24.67873722,13.09372624,2
1002,1002,1002,1002,5,ADAPTATION,83,93,CCW,-24,1,22.277144600000003,25.46565607,18.0122794,2
1003,1003,1003,1003,5,ADAPTATION,84,94,CCW,-35,1,24.21409169,27.40865502,29.81707342,2
1004,1004,1004,1004,5,ADAPTATION,85,95,CCW,-31,1,22.50160214,26.52083665,29.25035784,2
1005,1005,1005,1005,5,ADAPTATION,86,96,CCW,-30,1,25.17765642,27.13290899,29.65173587,2
1006,1006,1006,1006,5,ADAPTATION,87,97,CCW,-29,1,26.0537508,27.549891100000004,21.19240384,2
1007,1007,1007,1007,5,ADAPTATION,88,98,CCW,-42,1,23.82200892,26.7283439,35.78935608,2
1008,1008,1008,1008,5,ADAPTATION,89,99,CCW,-27,1,24.84868139,27.5064466,23.90512339,2
1009,1009,1009,1009,5,ADAPTATION,90,100,CCW,-29,1,25.0842615,26.7971217,25.79223687,2
1010,1010,1010,1010,5,ADAPTATION,91,101,CCW,-32,1,23.41335381,23.94183908,21.82878522,2
1011,1011,1011,1011,5,ADAPTATION,92,102,CCW,-35,1,24.92124099,25.22859778,30.96758071,2
1012,1012,1012,1012,5,ADAPTATION,93,103,CCW,-29,1,24.26800377,26.96076324,26.50487082,2
1013,1013,1013,1013,5,ADAPTATION,94,104,CCW,-34,1,22.87714358,26.04725896,29.60882662,2
1014,1014,1014,1014,5,ADAPTATION,95,105,CCW,-34,1,24.3854247,27.37908036,32.73784037,2
1015,1015,1015,1015,5,ADAPTATION,96,106,CCW,-31,1,23.79275855,27.56417606,28.14326991,2
1016,1016,1016,1016,5,ADAPTATION,97,107,CCW,-25,1,24.53847479,26.68219143,21.80509234,2
1017,1017,1017,1017,5,ADAPTATION,98,108,CCW,-33,1,23.72281787,25.37811974,27.89564732,2
1018,1018,1018,1018,5,ADAPTATION,99,109,CCW,-30,1,25.9664042,28.94702543,25.7506102,2
1019,1019,1019,1019,5,ADAPTATION,100,110,CCW,-36,1,22.5773493,28.19906326,31.63723702,2
1020,1020,1020,1020,5,ADAPTATION,101,111,CCW,-27,1,25.34545359,26.93004403,23.92009638,2
1021,1021,1021,1021,5,ADAPTATION,102,112,CCW,-30,1,24.41324327,28.73911234,29.81157001,2
1022,1022,1022,1022,5,ADAPTATION,103,113,CCW,-28,1,24.71659061,26.89638604,24.55759725,2
1023,1023,1023,1023,5,ADAPTATION,104,114,CCW,-23,1,25.94630687,27.20909446,19.63785639,2
1024,1024,1024,1024,5,ADAPTATION,105,115,CCW,-26,1,26.31522249,25.51259011,24.58989815,2
1025,1025,1025,1025,5,ADAPTATION,106,116,CCW,-22,1,23.71583162,26.56647034,16.91442024,2
1026,1026,1026,1026,5,ADAPTATION,107,117,CCW,-37,1,25.3947965,26.60784146,35.80584621,2
1027,1027,1027,1027,5,ADAPTATION,108,118,CCW,-31,1,27.14971004,27.09912705,28.46625106,2
1028,1028,1028,1028,5,ADAPTATION,109,119,CCW,-32,1,22.93133045,26.70815051,29.4258734,2
1029,1029,1029,1029,5,ADAPTATION,110,120,CCW,-31,1,27.68224184,27.04792337,28.11091942,2
1030,1030,1030,1030,5,ADAPTATION,111,121,CCW,-34,1,26.61362823,26.18833416,35.57695572,2
1031,1031,1031,1031,5,ADAPTATION,112,122,CCW,-36,1,23.97386541,27.06084289,30.64239493,2
1032,1032,1032,1032,5,ADAPTATION,113,123,CCW,-28,1,24.6082703,27.2008137,19.09371172,2
1033,1033,1033,1033,5,ADAPTATION,114,124,CCW,-26,1,27.31718651,25.80418507,21.50876761,2
1034,1034,1034,1034,5,ADAPTATION,115,125,CCW,-34,1,26.68874736,28.95843612,30.52942569,2
1035,1035,1035,1035,5,ADAPTATION,116,126,CCW,-39,1,24.65533814,27.49849153,38.87785118,2
1036,1036,1036,1036,5,ADAPTATION,117,127,CCW,-29,1,26.93621874,28.44166448,21.60954853,2
1037,1037,1037,1037,5,ADAPTATION,118,128,CCW,-27,1,26.55284075,28.73682982,25.47139439,2
1038,1038,1038,1038,5,ADAPTATION,119,129,CCW,-31,1,22.93737255,26.99306812,33.14042334,2
1039,1039,1039,1039,5,ADAPTATION,120,130,CCW,-26,1,26.65523072,28.18272662,24.0209848,2
1040,1040,1040,1040,5,ADAPTATION,121,131,CCW,-27,1,24.08145281,28.8345927,22.43709926,2
1041,1041,1041,1041,5,ADAPTATION,122,132,CCW,-33,1,26.96494589,29.99439739,30.07234385,2
1042,1042,1042,1042,5,ADAPTATION,123,133,CCW,-29,1,25.2184043,27.3353639,21.18428845,2
1043,1043,1043,1043,5,ADAPTATION,124,134,CCW,-32,1,26.78976933,29.03573315,30.43525854,2
1044,1044,1044,1044,5,ADAPTATION,125,135,CCW,-28,1,27.44122197,29.1495537,27.23515596,2
1045,1045,1045,1045,5,ADAPTATION,126,136,CCW,-32,1,27.01382759,30.1933949,32.7473511,2
1046,1046,1046,1046,5,ADAPTATION,127,137,CCW,-31,1,25.91600093,29.48179828,30.05559325,2
1047,1047,1047,1047,5,ADAPTATION,128,138,CCW,-32,1,29.6211651,28.91954791,31.41091944,2
1048,1048,1048,1048,5,ADAPTATION,129,139,CCW,-35,1,27.89839757,29.89339336,35.53010831,2
1049,1049,1049,1049,5,ADAPTATION,130,140,CCW,-34,1,25.0133547,28.91824374,32.80958373,2
1050,1050,1050,1050,5,ADAPTATION,131,141,CCW,-24,1,25.13149211,29.71915361,17.68426994,2
1051,1051,1051,1051,5,ADAPTATION,132,142,CCW,-37,1,26.76161249,27.85775582,31.28153252,2
1052,1052,1052,1052,5,ADAPTATION,133,143,CCW,-25,1,28.07012012,28.93634253,22.16729883,2
1053,1053,1053,1053,5,ADAPTATION,134,144,CCW,-23,1,28.50971343,30.15500168,21.63685974,2
1054,1054,1054,1054,5,ADAPTATION,135,145,CCW,-34,1,27.86616977,30.879617600000003,32.62311748,2
1055,1055,1055,1055,5,ADAPTATION,136,146,CCW,-27,1,28.04412215,29.87923998,22.50220343,2
1056,1056,1056,1056,5,ADAPTATION,137,147,CCW,-22,1,27.69185229,29.30644761,19.9169953,2
1057,1057,1057,1057,5,ADAPTATION,138,148,CCW,-30,1,28.05262404,29.70835746,26.89672438,2
1058,1058,1058,1058,5,ADAPTATION,139,149,CCW,-37,1,26.30534238,30.2528304,37.86554428,2
1059,1059,1059,1059,5,ADAPTATION,140,150,CCW,-34,1,27.09859122,29.68763186,28.8231027,2
1060,1060,1060,1060,5,ADAPTATION,141,151,CCW,-33,1,25.94463866,30.28699243,31.16756597,2
1061,1061,1061,1061,5,ADAPTATION,142,152,CCW,-26,1,26.17157666,29.24326883,21.25282021,2
1062,1062,1062,1062,5,ADAPTATION,143,153,CCW,-27,1,28.31498439,29.82498923,24.69749021,2
1063,1063,1063,1063,5,ADAPTATION,144,154,CCW,-34,1,25.60893651,29.6411223,35.55621205,2
1064,1064,1064,1064,5,ADAPTATION,145,155,CCW,-35,1,27.78666273,31.44546008,38.7725482,2
1065,1065,1065,1065,5,ADAPTATION,146,156,CCW,-34,1,30.06163554,31.2125368,31.36569858,2
1066,1066,1066,1066,5,ADAPTATION,147,157,CCW,-32,1,28.08585728,29.89491737,31.59593305,2
1067,1067,1067,1067,5,ADAPTATION,148,158,CCW,-26,1,27.2851766,28.94462694,23.06869242,2
1068,1068,1068,1068,5,ADAPTATION,149,159,CCW,-29,1,26.21526093,30.96928907,25.3287812,2
1069,1069,1069,1069,5,ADAPTATION,150,160,CCW,-35,1,27.33778304,29.89567005,32.01391472,2
1070,1070,1070,1070,5,ADAPTATION,151,161,CCW,-36,1,30.51233169,30.22217741,35.97299222,2
1071,1071,1071,1071,5,ADAPTATION,152,162,CCW,-32,1,28.67035481,31.38869077,33.33600456,2
1072,1072,1072,1072,5,ADAPTATION,153,163,CCW,-30,1,27.69531582,30.67911955,31.23588189,2
1073,1073,1073,1073,5,ADAPTATION,154,164,CCW,-31,1,28.5865754,30.7588553,28.53044157,2
1074,1074,1074,1074,5,ADAPTATION,155,165,CCW,-28,1,30.9779697,31.23993754,23.44971493,2
1075,1075,1075,1075,5,ADAPTATION,156,166,CCW,-33,1,29.38941830000001,31.93203806,25.71746785,2
1076,1076,1076,1076,5,ADAPTATION,157,167,CCW,-31,1,26.01149883,31.79296085,26.81519078,2
1077,1077,1077,1077,5,ADAPTATION,158,168,CCW,-32,1,26.58955097,30.88431982,34.2010162,2
1078,1078,1078,1078,5,ADAPTATION,159,169,CCW,-29,1,27.07302866,32.81784832,23.19870915,2
1079,1079,1079,1079,5,ADAPTATION,160,170,CCW,-31,1,28.37053389,29.97266172,30.96923674,2
1080,1080,1080,1080,5,ADAPTATION,161,171,CCW,-28,1,27.4275108,30.60493323,28.70796794,2
1081,1081,1081,1081,5,ADAPTATION,162,172,CCW,-36,1,28.71088982,31.67069366,34.02988432,2
1082,1082,1082,1082,5,ADAPTATION,163,173,CCW,-29,1,30.06179682,31.5389078,30.66036746,2
1083,1083,1083,1083,5,ADAPTATION,164,174,CCW,-33,1,26.8741026,30.44125982,34.41894001,2
1084,1084,1084,1084,5,ADAPTATION,165,175,CCW,-22,1,30.06716922,30.61775039,22.36280059,2
1085,1085,1085,1085,5,ADAPTATION,166,176,CCW,-34,1,29.14867565,31.54043747,35.3982129,2
1086,1086,1086,1086,5,ADAPTATION,167,177,CCW,-29,1,27.08339603,31.67660456,25.75889061,2
1087,1087,1087,1087,5,ADAPTATION,168,178,CCW,-33,1,29.58846011,29.81274593,35.70223268,2
1088,1088,1088,1088,5,ADAPTATION,169,179,CCW,-28,1,28.75439043,30.49894773,26.3620195,2
1089,1089,1089,1089,5,ADAPTATION,170,180,CCW,-33,1,31.56736302,32.60573366,31.74060143,2
1090,1090,1090,1090,5,ADAPTATION,171,181,CCW,-28,1,26.49332211,30.69947645,29.52539932,2
1091,1091,1091,1091,5,ADAPTATION,172,182,CCW,-28,1,29.7718751,32.59073044,27.91053649,2
1092,1092,1092,1092,5,ADAPTATION,173,183,CCW,-26,1,29.96691197,32.36497328,26.77167810000001,2
1093,1093,1093,1093,5,ADAPTATION,174,184,CCW,-24,1,29.89020093,32.55895829,23.8987371,2
1094,1094,1094,1094,5,ADAPTATION,175,185,CCW,-32,1,27.83507907,31.80353147,32.46649316,2
1095,1095,1095,1095,5,ADAPTATION,176,186,CCW,-34,1,30.60942912,33.30655679,29.42409478,2
1096,1096,1096,1096,5,ADAPTATION,177,187,CCW,-31,1,28.02099338,30.63659925,27.54328807,2
1097,1097,1097,1097,5,ADAPTATION,178,188,CCW,-27,1,27.97156163,31.94319896,20.88612887,2
1098,1098,1098,1098,5,ADAPTATION,179,189,CCW,-25,1,27.46456115,32.46589826,25.09075089,2
1099,1099,1099,1099,5,ADAPTATION,180,190,CCW,-26,1,29.72101697,33.01723952,25.89979947,2
1100,1100,1100,1100,6,ADAPTATION,1,11,CCW,-25,1,1.043501514,3.615639402,6.2771802,2
1101,1101,1101,1101,6,ADAPTATION,2,12,CCW,-34,1,6.239108685,3.857685636,12.40527381,2
1102,1102,1102,1102,6,ADAPTATION,3,13,CCW,-38,1,8.253975996,6.7720661920000005,21.02358053,2
1103,1103,1103,1103,6,ADAPTATION,4,14,CCW,-31,1,5.747698422000001,7.5571695010000015,16.64187946,2
1104,1104,1104,1104,6,ADAPTATION,5,15,CCW,-30,1,5.993341712,7.168714711,22.11633279,2
1105,1105,1105,1105,6,ADAPTATION,6,16,CCW,-34,1,9.371621897,8.81547734,18.67235662,2
1106,1106,1106,1106,6,ADAPTATION,7,17,CCW,-23,1,8.644695022999999,11.3416853,8.398122191,2
1107,1107,1107,1107,6,ADAPTATION,8,18,CCW,-29,1,6.941184387000001,10.09709301,17.83007562,2
1108,1108,1108,1108,6,ADAPTATION,9,19,CCW,-22,1,12.67546983,11.81555952,10.42133572,2
1109,1109,1109,1109,6,ADAPTATION,10,20,CCW,-32,1,9.940628811,14.99220947,17.31564781,2
1110,1110,1110,1110,6,ADAPTATION,11,21,CCW,-30,1,10.78690105,11.97997065,15.64706294,2
1111,1111,1111,1111,6,ADAPTATION,12,22,CCW,-31,1,10.20021856,11.36375365,22.01014504,2
1112,1112,1112,1112,6,ADAPTATION,13,23,CCW,-28,1,11.11901936,14.15059921,17.03705423,2
1113,1113,1113,1113,6,ADAPTATION,14,24,CCW,-23,1,12.53832088,11.72736017,7.469680155,2
1114,1114,1114,1114,6,ADAPTATION,15,25,CCW,-34,1,12.99122158,14.93769689,22.88678967,2
1115,1115,1115,1115,6,ADAPTATION,16,26,CCW,-27,1,11.41483198,15.733323,12.54232993,2
1116,1116,1116,1116,6,ADAPTATION,17,27,CCW,-31,1,14.06390832,13.78320319,16.27726269,2
1117,1117,1117,1117,6,ADAPTATION,18,28,CCW,-34,1,10.46419376,14.07889687,23.40645773,2
1118,1118,1118,1118,6,ADAPTATION,19,29,CCW,-32,1,12.21195048,16.23950867,20.31418155,2
1119,1119,1119,1119,6,ADAPTATION,20,30,CCW,-27,1,13.61591226,15.80231651,16.65069558,2
1120,1120,1120,1120,6,ADAPTATION,21,31,CCW,-29,1,14.97549277,17.13947848,15.89569566,2
1121,1121,1121,1121,6,ADAPTATION,22,32,CCW,-29,1,15.78564306,16.39706086,16.14230285,2
1122,1122,1122,1122,6,ADAPTATION,23,33,CCW,-34,1,14.50637177,14.92590934,26.71582525,2
1123,1123,1123,1123,6,ADAPTATION,24,34,CCW,-35,1,15.00865491,15.53946686,25.34729966,2
1124,1124,1124,1124,6,ADAPTATION,25,35,CCW,-26,1,15.12418158,17.07703474,18.30588176,2
1125,1125,1125,1125,6,ADAPTATION,26,36,CCW,-26,1,14.62146704,17.34220444,20.77525912,2
1126,1126,1126,1126,6,ADAPTATION,27,37,CCW,-31,1,16.876749800000002,16.97515988,21.00369948,2
1127,1127,1127,1127,6,ADAPTATION,28,38,CCW,-30,1,16.14519101,19.16860927,14.63479494,2
1128,1128,1128,1128,6,ADAPTATION,29,39,CCW,-31,1,17.24285694,19.83987859,24.97568547,2
1129,1129,1129,1129,6,ADAPTATION,30,40,CCW,-26,1,15.39120794,18.07712083,16.54800372,2
1130,1130,1130,1130,6,ADAPTATION,31,41,CCW,-25,1,16.18517753,17.38371602,12.84232764,2
1131,1131,1131,1131,6,ADAPTATION,32,42,CCW,-30,1,17.39537489,17.72924006,18.85979436,2
1132,1132,1132,1132,6,ADAPTATION,33,43,CCW,-35,1,18.38102622,18.9190786,27.31874472,2
1133,1133,1133,1133,6,ADAPTATION,34,44,CCW,-33,1,17.181195300000002,20.77116599,25.51190491,2
1134,1134,1134,1134,6,ADAPTATION,35,45,CCW,-30,1,15.482096599999998,19.92700687,16.53010726,2
1135,1135,1135,1135,6,ADAPTATION,36,46,CCW,-28,1,18.37695321,20.78799384,21.1511589,2
1136,1136,1136,1136,6,ADAPTATION,37,47,CCW,-25,1,17.89479848,18.33339997,17.20502515,2
1137,1137,1137,1137,6,ADAPTATION,38,48,CCW,-34,1,17.597765600000006,20.0459371,23.03105107,2
1138,1138,1138,1138,6,ADAPTATION,39,49,CCW,-33,1,15.43337657,20.00938499,25.54180105,2
1139,1139,1139,1139,6,ADAPTATION,40,50,CCW,-29,1,18.62046368,21.15644945,21.10851329,2
1140,1140,1140,1140,6,ADAPTATION,41,51,CCW,-32,1,19.63775186,21.21528083,26.01187573,2
1141,1141,1141,1141,6,ADAPTATION,42,52,CCW,-31,1,19.70790861,21.82461373,20.83386182,2
1142,1142,1142,1142,6,ADAPTATION,43,53,CCW,-34,1,19.35855543,20.19490905,22.33468064,2
1143,1143,1143,1143,6,ADAPTATION,44,54,CCW,-37,1,18.87001145,22.86457911,28.30026461,2
1144,1144,1144,1144,6,ADAPTATION,45,55,CCW,-23,1,17.85772929,21.3694692,13.53862705,2
1145,1145,1145,1145,6,ADAPTATION,46,56,CCW,-29,1,21.20406743,21.04607922,22.54675157,2
1146,1146,1146,1146,6,ADAPTATION,47,57,CCW,-30,1,17.94738845,22.98220493,23.44733068,2
1147,1147,1147,1147,6,ADAPTATION,48,58,CCW,-25,1,18.24223926,20.7722587,15.93537296,2
1148,1148,1148,1148,6,ADAPTATION,49,59,CCW,-29,1,21.39856554,22.99454825,21.26797828,2
1149,1149,1149,1149,6,ADAPTATION,50,60,CCW,-33,1,19.78708847,20.8047862,27.95293666,2
1150,1150,1150,1150,6,ADAPTATION,51,61,CCW,-27,1,19.41177762,22.68625022,21.63339639,2
1151,1151,1151,1151,6,ADAPTATION,52,62,CCW,-22,1,19.44346827,22.37967358,15.49935012,2
